동,연도,월,전체,남자,여자,아동전체,아동남자,아동여자,청소년전체,청소년남자,청소년여자,청년전체,청년남자,청년여자
상계8동,2024,3,21607.0,10285.0,11322.0,3185.0,1624.0,1561.0,2888.0,1483.0,1405.0,5048.0,2438.0,2610.0
상계8동,2024,4,21653.0,10304.0,11349.0,3192.0,1626.0,1566.0,2871.0,1468.0,1403.0,5070.0,2438.0,2632.0
상계8동,2024,5,21655.0,10290.0,11365.0,3194.0,1619.0,1575.0,2860.0,1458.0,1402.0,5067.0,2427.0,2640.0
상계8동,2024,6,21663.0,10293.0,11370.0,3212.0,1627.0,1585.0,2855.0,1454.0,1401.0,5054.0,2419.0,2635.0
상계8동,2024,7,21644.0,10281.0,11363.0,3202.0,1629.0,1573.0,2851.0,1455.0,1396.0,5065.0,2423.0,2642.0
상계8동,2024,8,21656.0,10287.0,11369.0,3198.0,1624.0,1574.0,2836.0,1452.0,1384.0,5068.0,2426.0,2642.0
상계8동,2024,9,21610.0,10268.0,11342.0,3196.0,1624.0,1572.0,2816.0,1445.0,1371.0,5044.0,2418.0,2626.0
상계8동,2024,10,21619.0,10264.0,11355.0,3191.0,1627.0,1564.0,2814.0,1449.0,1365.0,5054.0,2411.0,2643.0
상계8동,2024,11,21548.0,10241.0,11307.0,3174.0,1615.0,1559.0,2803.0,1443.0,1360.0,5024.0,2415.0,2609.0
상계8동,2024,12,21533.0,10228.0,11305.0,3167.0,1610.0,1557.0,2795.0,1436.0,1359.0,5020.0,2414.0,2606.0
상계8동,2025,1,21553.0,10228.0,11325.0,3161.0,1613.0,1548.0,2780.0,1421.0,1359.0,5030.0,2409.0,2621.0
상계8동,2025,2,21462.0,10160.0,11302.0,3122.0,1589.0,1533.0,2747.0,1403.0,1344.0,4967.0,2372.0,2595.0
상계8동,2025,3,21394.0,10116.0,11278.0,3091.0,1573.0,1518.0,2717.0,1386.0,1331.0,4903.0,2340.0,2563.0
상계8동,2025,4,21404.0,10109.0,11295.0,3087.0,1573.0,1514.0,2700.0,1374.0,1326.0,4908.0,2335.0,2573.0
상계8동,2025,5,21424.0,10125.0,11299.0,3089.0,1577.0,1512.0,2682.0,1361.0,1321.0,4927.0,2339.0,2588.0
상계8동,2025,6,21397.0,10109.0,11288.0,3084.0,1574.0,1510.0,2674.0,1358.0,1316.0,4886.0,2313.0,2573.0
상계8동,2025,7,21331.0,10086.0,11245.0,3063.0,1565.0,1498.0,2662.0,1348.0,1314.0,4868.0,2309.0,2559.0
상계8동,2025,8,21315.0,10064.0,11251.0,3057.0,1559.0,1498.0,2663.0,1347.0,1316.0,4865.0,2296.0,2569.0
상계8동,2025,9,21284.0,10049.0,11235.0,3064.0,1566.0,1498.0,2656.0,1344.0,1312.0,4828.0,2285.0,2543.0
상계8동,2025,10,21282.0,10057.0,11225.0,3058.0,1573.0,1485.0,2652.0,1346.0,1306.0,4832.0,2293.0,2539.0
상계8동,2025,11,21252.0,10051.0,11201.0,3042.0,1570.0,1472.0,2610.0,1326.0,1284.0,4835.0,2294.0,2541.0
상계8동,2025,12,21239.0,10040.0,11199.0,3042.0,1568.0,1474.0,2603.0,1323.0,1280.0,4845.0,2293.0,2552.0
상계9동,2023,1,19960.0,9343.0,10617.0,2508.0,1286.0,1222.0,3222.0,1674.0,1548.0,4081.0,2044.0,2037.0
상계9동,2023,2,19921.0,9320.0,10601.0,2497.0,1279.0,1218.0,3193.0,1655.0,1538.0,4044.0,2021.0,2023.0
상계9동,2023,3,19879.0,9303.0,10576.0,2485.0,1275.0,1210.0,3168.0,1642.0,1526.0,4032.0,2012.0,2020.0
상계9동,2023,4,19885.0,9306.0,10579.0,2479.0,1270.0,1209.0,3147.0,1635.0,1512.0,4049.0,2024.0,2025.0
상계9동,2023,5,19860.0,9301.0,10559.0,2478.0,1268.0,1210.0,3134.0,1628.0,1506.0,4042.0,2022.0,2020.0
상계9동,2023,6,19807.0,9283.0,10524.0,2447.0,1254.0,1193.0,3099.0,1610.0,1489.0,4035.0,2022.0,2013.0
상계9동,2023,7,19759.0,9263.0,10496.0,2429.0,1245.0,1184.0,3074.0,1595.0,1479.0,4013.0,2013.0,2000.0
상계9동,2023,8,19738.0,9243.0,10495.0,2407.0,1242.0,1165.0,3051.0,1584.0,1467.0,4000.0,2001.0,1999.0
상계9동,2023,9,19717.0,9227.0,10490.0,2398.0,1233.0,1165.0,3045.0,1583.0,1462.0,3989.0,1993.0,1996.0
상계9동,2023,10,19683.0,9217.0,10466.0,2386.0,1231.0,1155.0,3016.0,1565.0,1451.0,3973.0,1991.0,1982.0
상계9동,2023,11,19647.0,9204.0,10443.0,2377.0,1232.0,1145.0,2991.0,1555.0,1436.0,3953.0,1992.0,1961.0
상계9동,2023,12,19665.0,9214.0,10451.0,2362.0,1229.0,1133.0,3000.0,1559.0,1441.0,3963.0,1999.0,1964.0
상계9동,2024,1,19645.0,9202.0,10443.0,2348.0,1227.0,1121.0,2999.0,1560.0,1439.0,3943.0,1993.0,1950.0
상계9동,2024,2,19573.0,9174.0,10399.0,2331.0,1220.0,1111.0,2968.0,1548.0,1420.0,3892.0,1964.0,1928.0
상계9동,2024,3,19549.0,9166.0,10383.0,2316.0,1217.0,1099.0,2955.0,1538.0,1417.0,3912.0,1967.0,1945.0
상계9동,2024,4,19511.0,9142.0,10369.0,2306.0,1209.0,1097.0,2934.0,1531.0,1403.0,3911.0,1968.0,1943.0
상계9동,2024,5,19493.0,9123.0,10370.0,2289.0,1203.0,1086.0,2925.0,1527.0,1398.0,3892.0,1959.0,1933.0
상계9동,2024,6,19467.0,9115.0,10352.0,2278.0,1201.0,1077.0,2918.0,1521.0,1397.0,3886.0,1952.0,1934.0
상계9동,2024,7,19451.0,9098.0,10353.0,2261.0,1189.0,1072.0,2900.0,1510.0,1390.0,3881.0,1945.0,1936.0
상계9동,2024,8,19405.0,9072.0,10333.0,2263.0,1193.0,1070.0,2882.0,1502.0,1380.0,3869.0,1929.0,1940.0
상계9동,2024,9,19374.0,9060.0,10314.0,2240.0,1180.0,1060.0,2867.0,1495.0,1372.0,3868.0,1926.0,1942.0
상계9동,2024,10,19274.0,9022.0,10252.0,2232.0,1170.0,1062.0,2859.0,1495.0,1364.0,3833.0,1909.0,1924.0
상계9동,2024,11,19272.0,9010.0,10262.0,2215.0,1166.0,1049.0,2853.0,1487.0,1366.0,3832.0,1899.0,1933.0
상계9동,2024,12,19223.0,8964.0,10259.0,2194.0,1154.0,1040.0,2821.0,1465.0,1356.0,3814.0,1885.0,1929.0
상계9동,2025,1,19235.0,8968.0,10267.0,2190.0,1143.0,1047.0,2812.0,1454.0,1358.0,3826.0,1887.0,1939.0
상계9동,2025,2,19171.0,8933.0,10238.0,2167.0,1136.0,1031.0,2777.0,1434.0,1343.0,3809.0,1878.0,1931.0
상계9동,2025,3,19181.0,8948.0,10233.0,2152.0,1129.0,1023.0,2769.0,1431.0,1338.0,3812.0,1876.0,1936.0
상계9동,2025,4,19139.0,8927.0,10212.0,2139.0,1121.0,1018.0,2748.0,1422.0,1326.0,3780.0,1860.0,1920.0
상계9동,2025,5,19145.0,8942.0,10203.0,2140.0,1122.0,1018.0,2740.0,1418.0,1322.0,3809.0,1882.0,1927.0
상계9동,2025,6,19174.0,8955.0,10219.0,2136.0,1114.0,1022.0,2730.0,1412.0,1318.0,3825.0,1894.0,1931.0
상계9동,2025,7,19144.0,8937.0,10207.0,2135.0,1106.0,1029.0,2714.0,1403.0,1311.0,3808.0,1887.0,1921.0
상계9동,2025,8,19099.0,8920.0,10179.0,2127.0,1103.0,1024.0,2677.0,1383.0,1294.0,3782.0,1869.0,1913.0
상계9동,2025,9,19077.0,8902.0,10175.0,2123.0,1099.0,1024.0,2664.0,1372.0,1292.0,3754.0,1848.0,1906.0
상계9동,2025,10,19039.0,8880.0,10159.0,2107.0,1091.0,1016.0,2632.0,1357.0,1275.0,3747.0,1854.0,1893.0
상계9동,2025,11,19008.0,8851.0,10157.0,2097.0,1081.0,1016.0,2629.0,1354.0,1275.0,3728.0,1848.0,1880.0
상계9동,2025,12,18959.0,8829.0,10130.0,2087.0,1079.0,1008.0,2619.0,1354.0,1265.0,3710.0,1844.0,1866.0
상계10동,2023,1,18361.0,8471.0,9890.0,2388.0,1207.0,1181.0,2763.0,1403.0,1360.0,4034.0,1879.0,2155.0
상계10동,2023,2,18342.0,8443.0,9899.0,2379.0,1199.0,1180.0,2760.0,1389.0,1371.0,4040.0,1873.0,2167.0
상계10동,2023,3,18315.0,8419.0,9896.0,2378.0,1199.0,1179.0,2741.0,1378.0,1363.0,4042.0,1871.0,2171.0
상계10동,2023,4,18289.0,8423.0,9866.0,2370.0,1201.0,1169.0,2727.0,1369.0,1358.0,4033.0,1868.0,2165.0
상계10동,2023,5,18313.0,8442.0,9871.0,2371.0,1207.0,1164.0,2721.0,1366.0,1355.0,4042.0,1868.0,2174.0
상계10동,2023,6,18252.0,8416.0,9836.0,2356.0,1198.0,1158.0,2715.0,1363.0,1352.0,4035.0,1868.0,2167.0
상계10동,2023,7,18232.0,8402.0,9830.0,2361.0,1191.0,1170.0,2704.0,1343.0,1361.0,4009.0,1861.0,2148.0
상계10동,2023,8,18201.0,8387.0,9814.0,2347.0,1179.0,1168.0,2698.0,1339.0,1359.0,3993.0,1848.0,2145.0
상계10동,2023,9,18213.0,8390.0,9823.0,2354.0,1182.0,1172.0,2690.0,1339.0,1351.0,3989.0,1848.0,2141.0
상계10동,2023,10,18275.0,8411.0,9864.0,2366.0,1185.0,1181.0,2702.0,1342.0,1360.0,3991.0,1852.0,2139.0
상계10동,2023,11,18234.0,8376.0,9858.0,2356.0,1186.0,1170.0,2692.0,1344.0,1348.0,3991.0,1848.0,2143.0
상계10동,2023,12,18185.0,8357.0,9828.0,2339.0,1184.0,1155.0,2670.0,1326.0,1344.0,3963.0,1837.0,2126.0
상계10동,2024,1,18170.0,8349.0,9821.0,2343.0,1185.0,1158.0,2666.0,1322.0,1344.0,3934.0,1821.0,2113.0
상계10동,2024,2,18128.0,8330.0,9798.0,2323.0,1169.0,1154.0,2646.0,1304.0,1342.0,3899.0,1813.0,2086.0
상계10동,2024,3,18100.0,8304.0,9796.0,2319.0,1166.0,1153.0,2639.0,1297.0,1342.0,3877.0,1795.0,2082.0
상계10동,2024,4,18099.0,8309.0,9790.0,2315.0,1166.0,1149.0,2624.0,1293.0,1331.0,3876.0,1794.0,2082.0
상계10동,2024,5,18075.0,8301.0,9774.0,2306.0,1158.0,1148.0,2611.0,1280.0,1331.0,3867.0,1798.0,2069.0
상계10동,2024,6,18056.0,8296.0,9760.0,2292.0,1153.0,1139.0,2597.0,1279.0,1318.0,3852.0,1801.0,2051.0
상계10동,2024,7,18012.0,8287.0,9725.0,2282.0,1151.0,1131.0,2582.0,1275.0,1307.0,3828.0,1803.0,2025.0
상계10동,2024,8,17954.0,8265.0,9689.0,2253.0,1137.0,1116.0,2558.0,1264.0,1294.0,3829.0,1796.0,2033.0
상계10동,2024,9,17931.0,8246.0,9685.0,2244.0,1134.0,1110.0,2555.0,1268.0,1287.0,3808.0,1781.0,2027.0
상계10동,2024,10,17910.0,8235.0,9675.0,2245.0,1130.0,1115.0,2557.0,1266.0,1291.0,3790.0,1783.0,2007.0
상계10동,2024,11,17915.0,8235.0,9680.0,2239.0,1128.0,1111.0,2566.0,1267.0,1299.0,3795.0,1784.0,2011.0
상계10동,2024,12,17909.0,8225.0,9684.0,2248.0,1126.0,1122.0,2546.0,1256.0,1290.0,3798.0,1782.0,2016.0
상계10동,2025,1,17877.0,8200.0,9677.0,2223.0,1111.0,1112.0,2532.0,1247.0,1285.0,3780.0,1764.0,2016.0
상계10동,2025,2,17850.0,8203.0,9647.0,2225.0,1120.0,1105.0,2528.0,1244.0,1284.0,3749.0,1748.0,2001.0
상계10동,2025,3,17841.0,8209.0,9632.0,2218.0,1118.0,1100.0,2500.0,1232.0,1268.0,3743.0,1763.0,1980.0
상계10동,2025,4,17806.0,8197.0,9609.0,2202.0,1110.0,1092.0,2485.0,1226.0,1259.0,3751.0,1766.0,1985.0
상계10동,2025,5,17798.0,8189.0,9609.0,2194.0,1108.0,1086.0,2494.0,1226.0,1268.0,3761.0,1766.0,1995.0
상계10동,2025,6,17779.0,8175.0,9604.0,2192.0,1108.0,1084.0,2464.0,1211.0,1253.0,3769.0,1768.0,2001.0
상계10동,2025,7,17779.0,8164.0,9615.0,2191.0,1107.0,1084.0,2460.0,1211.0,1249.0,3766.0,1754.0,2012.0
상계10동,2025,8,17774.0,8165.0,9609.0,2189.0,1101.0,1088.0,2451.0,1197.0,1254.0,3758.0,1755.0,2003.0
상계10동,2025,9,17757.0,8168.0,9589.0,2190.0,1106.0,1084.0,2437.0,1191.0,1246.0,3756.0,1763.0,1993.0
상계10동,2025,10,17761.0,8170.0,9591.0,2179.0,1110.0,1069.0,2437.0,1196.0,1241.0,3740.0,1747.0,1993.0
상계10동,2025,11,17760.0,8160.0,9600.0,2176.0,1110.0,1066.0,2419.0,1188.0,1231.0,3743.0,1748.0,1995.0
상계10동,2025,12,17737.0,8158.0,9579.0,2169.0,1111.0,1058.0,2402.0,1177.0,1225.0,3741.0,1745.0,1996.0
